danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.678,0.767,5,-5.434,0,0.0288,0.538,0.000042,0.544,0.741,143.982,audio_features,3lPrs1fylHXjPPfSioDXDg,spotify:track:3lPrs1fylHXjPPfSioDXDg,https://api.spotify.com/v1/tracks/3lPrs1fylHXjPPfSioDXDg,https://api.spotify.com/v1/audio-analysis/3lPrs1fylHXjPPfSioDXDg,205798,4
0.779,0.829,6,-5.823,0,0.0501,0.00748,0.0000023,0.0546,0.506,123.988,audio_features,5T8Fiq5hPALY1La8BqlYYn,spotify:track:5T8Fiq5hPALY1La8BqlYYn,https://api.spotify.com/v1/tracks/5T8Fiq5hPALY1La8BqlYYn,https://api.spotify.com/v1/audio-analysis/5T8Fiq5hPALY1La8BqlYYn,297630,4
0.702,0.653,0,-6.145,0,0.0254,0.383,0.00939,0.212,0.544,104.987,audio_features,4JWAN1SBE6r2PHbXTHzQNx,spotify:track:4JWAN1SBE6r2PHbXTHzQNx,https://api.spotify.com/v1/tracks/4JWAN1SBE6r2PHbXTHzQNx,https://api.spotify.com/v1/audio-analysis/4JWAN1SBE6r2PHbXTHzQNx,211920,4
0.653,0.581,7,-9.164,1,0.0436,0.279,0,0.25,0.735,87.003,audio_features,3SiNhRfBah30npNwyaoS22,spotify:track:3SiNhRfBah30npNwyaoS22,https://api.spotify.com/v1/tracks/3SiNhRfBah30npNwyaoS22,https://api.spotify.com/v1/audio-analysis/3SiNhRfBah30npNwyaoS22,215172,4
0.688,0.589,0,-6.346,1,0.0264,0.0096,0.000188,0.62,0.821,109.035,audio_features,2qM7yVNhMjZGVvXhPQ5TFS,spotify:track:2qM7yVNhMjZGVvXhPQ5TFS,https://api.spotify.com/v1/tracks/2qM7yVNhMjZGVvXhPQ5TFS,https://api.spotify.com/v1/audio-analysis/2qM7yVNhMjZGVvXhPQ5TFS,236302,4
0.736,0.659,8,-6.509,1,0.0373,0.104,0.00141,0.147,0.538,97.953,audio_features,1BSsv8bVGdxyvW0NPiZy1A,spotify:track:1BSsv8bVGdxyvW0NPiZy1A,https://api.spotify.com/v1/tracks/1BSsv8bVGdxyvW0NPiZy1A,https://api.spotify.com/v1/audio-analysis/1BSsv8bVGdxyvW0NPiZy1A,180581,4
0.736,0.659,8,-6.509,1,0.0373,0.104,0.00141,0.147,0.538,97.953,audio_features,5ExsZq3AmQGxavPJOzf0M5,spotify:track:5ExsZq3AmQGxavPJOzf0M5,https://api.spotify.com/v1/tracks/5ExsZq3AmQGxavPJOzf0M5,https://api.spotify.com/v1/audio-analysis/5ExsZq3AmQGxavPJOzf0M5,180581,4
0.714,0.786,1,-4.382,0,0.0747,0.183,0.00676,0.29,0.63,100.071,audio_features,12UuHoc1ZI6rWVCM7gwUsi,spotify:track:12UuHoc1ZI6rWVCM7gwUsi,https://api.spotify.com/v1/tracks/12UuHoc1ZI6rWVCM7gwUsi,https://api.spotify.com/v1/audio-analysis/12UuHoc1ZI6rWVCM7gwUsi,211252,4
0.741,0.86,1,-4.824,1,0.0348,0.012,0.00000189,0.38,0.761,112.009,audio_features,0wscdJimrINUAGbBjy1I0E,spotify:track:0wscdJimrINUAGbBjy1I0E,https://api.spotify.com/v1/tracks/0wscdJimrINUAGbBjy1I0E,https://api.spotify.com/v1/audio-analysis/0wscdJimrINUAGbBjy1I0E,222937,4
0.758,0.783,2,-4.583,0,0.0652,0.0256,0,0.104,0.61,97.993,audio_features,045FwWlfQeVoaCNDvShp7m,spotify:track:045FwWlfQeVoaCNDvShp7m,https://api.spotify.com/v1/tracks/045FwWlfQeVoaCNDvShp7m,https://api.spotify.com/v1/audio-analysis/045FwWlfQeVoaCNDvShp7m,201429,4
0.648,0.556,10,-7.474,0,0.0323,0.157,0,0.178,0.395,118.009,audio_features,4Cu8eFxrKBhmkVdMVEH7Kj,spotify:track:4Cu8eFxrKBhmkVdMVEH7Kj,https://api.spotify.com/v1/tracks/4Cu8eFxrKBhmkVdMVEH7Kj,https://api.spotify.com/v1/audio-analysis/4Cu8eFxrKBhmkVdMVEH7Kj,257219,3
0.676,0.913,7,-5.251,1,0.0537,0.00422,0.00000225,0.0752,0.658,120.003,audio_features,36RTcbIM1CAOcUT8IZVCKy,spotify:track:36RTcbIM1CAOcUT8IZVCKy,https://api.spotify.com/v1/tracks/36RTcbIM1CAOcUT8IZVCKy,https://api.spotify.com/v1/audio-analysis/36RTcbIM1CAOcUT8IZVCKy,285857,4
0.676,0.913,7,-5.251,1,0.0537,0.00422,0.00000225,0.0752,0.658,120.003,audio_features,1vZAYNFTcxzrnooQUw5zKD,spotify:track:1vZAYNFTcxzrnooQUw5zKD,https://api.spotify.com/v1/tracks/1vZAYNFTcxzrnooQUw5zKD,https://api.spotify.com/v1/audio-analysis/1vZAYNFTcxzrnooQUw5zKD,285857,4
0.664,0.422,4,-11.206,0,0.0413,0.21,0.00485,0.0968,0.206,194.014,audio_features,3xtNRxaUY785OdDP78yrpG,spotify:track:3xtNRxaUY785OdDP78yrpG,https://api.spotify.com/v1/tracks/3xtNRxaUY785OdDP78yrpG,https://api.spotify.com/v1/audio-analysis/3xtNRxaUY785OdDP78yrpG,247423,4
0.712,0.713,0,-6.419,0,0.0337,0.287,0.00206,0.147,0.456,119.993,audio_features,2cR1YpQrSXHpD6iewFDsMm,spotify:track:2cR1YpQrSXHpD6iewFDsMm,https://api.spotify.com/v1/tracks/2cR1YpQrSXHpD6iewFDsMm,https://api.spotify.com/v1/audio-analysis/2cR1YpQrSXHpD6iewFDsMm,238475,4
0.698,0.882,4,-3.078,0,0.0863,0.127,0,0.15,0.445,106.083,audio_features,3EfugazgSddQvzZpkof5I4,spotify:track:3EfugazgSddQvzZpkof5I4,https://api.spotify.com/v1/tracks/3EfugazgSddQvzZpkof5I4,https://api.spotify.com/v1/audio-analysis/3EfugazgSddQvzZpkof5I4,200105,4
0.567,0.626,7,-9.059,0,0.0519,0.219,0.966,0.108,0.625,90.027,audio_features,23KSyhPMqyUVrrLo300YiW,spotify:track:23KSyhPMqyUVrrLo300YiW,https://api.spotify.com/v1/tracks/23KSyhPMqyUVrrLo300YiW,https://api.spotify.com/v1/audio-analysis/23KSyhPMqyUVrrLo300YiW,192542,4
0.735,0.603,3,-7.048,0,0.0338,0.0966,0.0619,0.0926,0.644,124.03,audio_features,4ZW46Kgf0SK3pOzBQDY5cM,spotify:track:4ZW46Kgf0SK3pOzBQDY5cM,https://api.spotify.com/v1/tracks/4ZW46Kgf0SK3pOzBQDY5cM,https://api.spotify.com/v1/audio-analysis/4ZW46Kgf0SK3pOzBQDY5cM,209639,4
0.482,0.64,1,-7.641,1,0.0457,0.012,0.000325,0.146,0.327,171.994,audio_features,7D9KBLwwotrSWrseRekDxn,spotify:track:7D9KBLwwotrSWrseRekDxn,https://api.spotify.com/v1/tracks/7D9KBLwwotrSWrseRekDxn,https://api.spotify.com/v1/audio-analysis/7D9KBLwwotrSWrseRekDxn,272791,4
0.499,0.676,0,-8.618,0,0.0582,0.588,0.00484,0.358,0.295,99.979,audio_features,5LYQSNHZxEA880URXFHg6h,spotify:track:5LYQSNHZxEA880URXFHg6h,https://api.spotify.com/v1/tracks/5LYQSNHZxEA880URXFHg6h,https://api.spotify.com/v1/audio-analysis/5LYQSNHZxEA880URXFHg6h,264011,4
0.804,0.768,1,-4.681,1,0.237,0.308,0,0.0997,0.438,92.005,audio_features,7tidkZuZ0kgBrnGMwVKH6d,spotify:track:7tidkZuZ0kgBrnGMwVKH6d,https://api.spotify.com/v1/tracks/7tidkZuZ0kgBrnGMwVKH6d,https://api.spotify.com/v1/audio-analysis/7tidkZuZ0kgBrnGMwVKH6d,217973,4
0.64,0.587,8,-6.384,0,0.125,0.402,0,0.227,0.493,74.036,audio_features,2LX6XfSqCKBrt2qJngS87z,spotify:track:2LX6XfSqCKBrt2qJngS87z,https://api.spotify.com/v1/tracks/2LX6XfSqCKBrt2qJngS87z,https://api.spotify.com/v1/audio-analysis/2LX6XfSqCKBrt2qJngS87z,283033,4
0.752,0.666,7,-6.829,1,0.103,0.201,0,0.193,0.673,99.974,audio_features,6vVJ2kyNmPq42YLmNbDCTg,spotify:track:6vVJ2kyNmPq42YLmNbDCTg,https://api.spotify.com/v1/tracks/6vVJ2kyNmPq42YLmNbDCTg,https://api.spotify.com/v1/audio-analysis/6vVJ2kyNmPq42YLmNbDCTg,176102,4
0.558,0.801,2,-6.786,1,0.212,0.46,0,0.502,0.55,173.819,audio_features,5dfXFWV7szCflBzpkhW2wT,spotify:track:5dfXFWV7szCflBzpkhW2wT,https://api.spotify.com/v1/tracks/5dfXFWV7szCflBzpkhW2wT,https://api.spotify.com/v1/audio-analysis/5dfXFWV7szCflBzpkhW2wT,223058,4
0.854,0.821,11,-7.697,1,0.0613,0.192,0,0.113,0.93,112.952,audio_features,2td0WJ7NRgtMQA6h1JlBlY,spotify:track:2td0WJ7NRgtMQA6h1JlBlY,https://api.spotify.com/v1/tracks/2td0WJ7NRgtMQA6h1JlBlY,https://api.spotify.com/v1/audio-analysis/2td0WJ7NRgtMQA6h1JlBlY,144407,4
0.691,0.683,8,-8.622,0,0.123,0.434,0,0.123,0.771,92.011,audio_features,0oMGV0uqd1AS28Nho02LiP,spotify:track:0oMGV0uqd1AS28Nho02LiP,https://api.spotify.com/v1/tracks/0oMGV0uqd1AS28Nho02LiP,https://api.spotify.com/v1/audio-analysis/0oMGV0uqd1AS28Nho02LiP,201076,4
0.759,0.768,7,-7.238,1,0.0443,0.166,0,0.122,0.703,142.046,audio_features,5EurquwhNh4ksynL8DHIDh,spotify:track:5EurquwhNh4ksynL8DHIDh,https://api.spotify.com/v1/tracks/5EurquwhNh4ksynL8DHIDh,https://api.spotify.com/v1/audio-analysis/5EurquwhNh4ksynL8DHIDh,178815,4
0.683,0.675,7,-8.545,0,0.109,0.238,0,0.179,0.704,94.988,audio_features,5VEqbMBabcaoFzhmKfdqNo,spotify:track:5VEqbMBabcaoFzhmKfdqNo,https://api.spotify.com/v1/tracks/5VEqbMBabcaoFzhmKfdqNo,https://api.spotify.com/v1/audio-analysis/5VEqbMBabcaoFzhmKfdqNo,192139,4
0.78,0.726,10,-6.455,0,0.158,0.0286,0,0.322,0.833,100.002,audio_features,19e9Qua87z2v8oIEA649dD,spotify:track:19e9Qua87z2v8oIEA649dD,https://api.spotify.com/v1/tracks/19e9Qua87z2v8oIEA649dD,https://api.spotify.com/v1/audio-analysis/19e9Qua87z2v8oIEA649dD,213996,4
0.621,0.878,1,-7.567,0,0.126,0.0967,0.00000419,0.142,0.477,126.027,audio_features,1isXZIWmVh3jTOKLpTxr0v,spotify:track:1isXZIWmVh3jTOKLpTxr0v,https://api.spotify.com/v1/tracks/1isXZIWmVh3jTOKLpTxr0v,https://api.spotify.com/v1/audio-analysis/1isXZIWmVh3jTOKLpTxr0v,238775,4
0.801,0.753,1,-6.247,0,0.105,0.166,0,0.101,0.804,95.066,audio_features,2BZn6a1rAFnKWmD4McsIAn,spotify:track:2BZn6a1rAFnKWmD4McsIAn,https://api.spotify.com/v1/tracks/2BZn6a1rAFnKWmD4McsIAn,https://api.spotify.com/v1/audio-analysis/2BZn6a1rAFnKWmD4McsIAn,165089,4
0.743,0.798,8,-6.383,0,0.148,0.116,0,0.343,0.746,95.013,audio_features,2MLxpHtqNLlUmXTkVXai6w,spotify:track:2MLxpHtqNLlUmXTkVXai6w,https://api.spotify.com/v1/tracks/2MLxpHtqNLlUmXTkVXai6w,https://api.spotify.com/v1/audio-analysis/2MLxpHtqNLlUmXTkVXai6w,194259,4
0.485,0.73,11,-7.96,0,0.144,0.419,0,0.103,0.403,174.015,audio_features,6n7CEaECHbDo4J00iVx0Gh,spotify:track:6n7CEaECHbDo4J00iVx0Gh,https://api.spotify.com/v1/tracks/6n7CEaECHbDo4J00iVx0Gh,https://api.spotify.com/v1/audio-analysis/6n7CEaECHbDo4J00iVx0Gh,216831,4
0.55,0.617,5,-8.71,0,0.0514,0.121,0,0.235,0.498,82.995,audio_features,1EuFr1JA70TaEzlaSM4ulc,spotify:track:1EuFr1JA70TaEzlaSM4ulc,https://api.spotify.com/v1/tracks/1EuFr1JA70TaEzlaSM4ulc,https://api.spotify.com/v1/audio-analysis/1EuFr1JA70TaEzlaSM4ulc,235078,4
0.433,0.724,5,-6.126,0,0.0372,0.1,0,0.0918,0.689,174.006,audio_features,3SqvR3HYLlCTYzbDXJ52OC,spotify:track:3SqvR3HYLlCTYzbDXJ52OC,https://api.spotify.com/v1/tracks/3SqvR3HYLlCTYzbDXJ52OC,https://api.spotify.com/v1/audio-analysis/3SqvR3HYLlCTYzbDXJ52OC,268105,4
0.732,0.396,4,-9.348,0,0.0286,0.0841,0.0000358,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4
0.475,0.318,4,-4.836,0,0.0302,0.8,0,0.168,0.317,81.05,audio_features,3N5AZtKJALZZDHT4On8Ebx,spotify:track:3N5AZtKJALZZDHT4On8Ebx,https://api.spotify.com/v1/tracks/3N5AZtKJALZZDHT4On8Ebx,https://api.spotify.com/v1/audio-analysis/3N5AZtKJALZZDHT4On8Ebx,166049,4
0.424,0.666,7,-6.683,0,0.0473,0.396,0.000169,0.12,0.275,160.079,audio_features,0ikRchpmFlaqlzLRgu9qWk,spotify:track:0ikRchpmFlaqlzLRgu9qWk,https://api.spotify.com/v1/tracks/0ikRchpmFlaqlzLRgu9qWk,https://api.spotify.com/v1/audio-analysis/0ikRchpmFlaqlzLRgu9qWk,279475,4
0.769,0.837,6,-4.057,0,0.14,0.652,0,0.0986,0.819,100.962,audio_features,3P31rcl0ym5paqRdwSiZps,spotify:track:3P31rcl0ym5paqRdwSiZps,https://api.spotify.com/v1/tracks/3P31rcl0ym5paqRdwSiZps,https://api.spotify.com/v1/audio-analysis/3P31rcl0ym5paqRdwSiZps,163960,4
0.388,0.145,9,-19.697,0,0.0318,0.978,0.00000686,0.0997,0.0911,75.474,audio_features,299lFlaAsNQdgbIZNPmIA0,spotify:track:299lFlaAsNQdgbIZNPmIA0,https://api.spotify.com/v1/tracks/299lFlaAsNQdgbIZNPmIA0,https://api.spotify.com/v1/audio-analysis/299lFlaAsNQdgbIZNPmIA0,166387,3
0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,audio_features,2eMwDehkIC1j68U6FA3Eiq,spotify:track:2eMwDehkIC1j68U6FA3Eiq,https://api.spotify.com/v1/tracks/2eMwDehkIC1j68U6FA3Eiq,https://api.spotify.com/v1/audio-analysis/2eMwDehkIC1j68U6FA3Eiq,182707,4
0.568,0.583,1,-6.81,0,0.0636,0.0741,0,0.396,0.196,137.865,audio_features,0KR2W3St74th8z3LS94Ffh,spotify:track:0KR2W3St74th8z3LS94Ffh,https://api.spotify.com/v1/tracks/0KR2W3St74th8z3LS94Ffh,https://api.spotify.com/v1/audio-analysis/0KR2W3St74th8z3LS94Ffh,220253,4
0.67,0.507,0,-11.41,1,0.114,0.3,0.00000778,0.202,0.097,99.95,audio_features,0QO6FoLT9FwX3zJZJ3GdiU,spotify:track:0QO6FoLT9FwX3zJZJ3GdiU,https://api.spotify.com/v1/tracks/0QO6FoLT9FwX3zJZJ3GdiU,https://api.spotify.com/v1/audio-analysis/0QO6FoLT9FwX3zJZJ3GdiU,213440,4
0.69,0.662,7,-6.725,1,0.27,0.0886,0.00968,0.0852,0.563,92.654,audio_features,1UnJHHkOxTp99IEqqXwMmW,spotify:track:1UnJHHkOxTp99IEqqXwMmW,https://api.spotify.com/v1/tracks/1UnJHHkOxTp99IEqqXwMmW,https://api.spotify.com/v1/audio-analysis/1UnJHHkOxTp99IEqqXwMmW,206442,4
0.785,0.874,5,-6.072,0,0.147,0.113,0.00000486,0.314,0.405,98.022,audio_features,20L0CfEldIJvlQvFb5Eccz,spotify:track:20L0CfEldIJvlQvFb5Eccz,https://api.spotify.com/v1/tracks/20L0CfEldIJvlQvFb5Eccz,https://api.spotify.com/v1/audio-analysis/20L0CfEldIJvlQvFb5Eccz,146640,4
0.626,0.361,5,-11.274,0,0.0583,0.0963,0.00547,0.0946,0.505,98.941,audio_features,5b3hunFDfnRGPc515uPGMp,spotify:track:5b3hunFDfnRGPc515uPGMp,https://api.spotify.com/v1/tracks/5b3hunFDfnRGPc515uPGMp,https://api.spotify.com/v1/audio-analysis/5b3hunFDfnRGPc515uPGMp,153520,4
0.661,0.671,11,-8.313,0,0.0648,0.023,0,0.331,0.185,96.133,audio_features,5xiBjjEVa0q9cg93Lc6jvI,spotify:track:5xiBjjEVa0q9cg93Lc6jvI,https://api.spotify.com/v1/tracks/5xiBjjEVa0q9cg93Lc6jvI,https://api.spotify.com/v1/audio-analysis/5xiBjjEVa0q9cg93Lc6jvI,150320,4
0.563,0.841,11,-5.44,1,0.126,0.0647,0,0.0841,0.313,91.992,audio_features,5QKNDLFtaB9j8dohyPDFpu,spotify:track:5QKNDLFtaB9j8dohyPDFpu,https://api.spotify.com/v1/tracks/5QKNDLFtaB9j8dohyPDFpu,https://api.spotify.com/v1/audio-analysis/5QKNDLFtaB9j8dohyPDFpu,182720,4
0.667,0.601,9,-11.29,0,0.454,0.243,0,0.612,0.591,87.192,audio_features,5BbYRaoxefwnnfaSdJyXBe,spotify:track:5BbYRaoxefwnnfaSdJyXBe,https://api.spotify.com/v1/tracks/5BbYRaoxefwnnfaSdJyXBe,https://api.spotify.com/v1/audio-analysis/5BbYRaoxefwnnfaSdJyXBe,166760,4
0.64,0.812,8,-5.647,0,0.0834,0.086,0,0.0509,0.914,86.013,audio_features,7oolFzHipTMg2nL7shhdz2,spotify:track:7oolFzHipTMg2nL7shhdz2,https://api.spotify.com/v1/tracks/7oolFzHipTMg2nL7shhdz2,https://api.spotify.com/v1/audio-analysis/7oolFzHipTMg2nL7shhdz2,227427,4
0.642,0.521,7,-5.689,1,0.064,0.443,0,0.0766,0.589,99.861,audio_features,0gfLDiMicTgekX0oHPp4ER,spotify:track:0gfLDiMicTgekX0oHPp4ER,https://api.spotify.com/v1/tracks/0gfLDiMicTgekX0oHPp4ER,https://api.spotify.com/v1/audio-analysis/0gfLDiMicTgekX0oHPp4ER,187200,4
0.702,0.588,5,-5.914,1,0.0563,0.634,0,0.198,0.849,122.945,audio_features,4qBejt9FeqLI9blHI1Nq1x,spotify:track:4qBejt9FeqLI9blHI1Nq1x,https://api.spotify.com/v1/tracks/4qBejt9FeqLI9blHI1Nq1x,https://api.spotify.com/v1/audio-analysis/4qBejt9FeqLI9blHI1Nq1x,159973,3
0.666,0.841,2,-3.592,1,0.0312,0.613,0,0.113,0.84,128.718,audio_features,6pVW5LRWgeLaHudxauOTJU,spotify:track:6pVW5LRWgeLaHudxauOTJU,https://api.spotify.com/v1/tracks/6pVW5LRWgeLaHudxauOTJU,https://api.spotify.com/v1/audio-analysis/6pVW5LRWgeLaHudxauOTJU,126360,4
0.685,0.565,0,-11.217,1,0.0374,0.285,0.00051,0.076,0.96,147.472,audio_features,6a1hzBiTkgqTsDA0Xgfh9z,spotify:track:6a1hzBiTkgqTsDA0Xgfh9z,https://api.spotify.com/v1/tracks/6a1hzBiTkgqTsDA0Xgfh9z,https://api.spotify.com/v1/audio-analysis/6a1hzBiTkgqTsDA0Xgfh9z,143773,4
0.765,0.688,4,-5.566,1,0.0841,0.633,0,0.0734,0.434,90.013,audio_features,42CeaId2XNlxugDvyqHfDf,spotify:track:42CeaId2XNlxugDvyqHfDf,https://api.spotify.com/v1/tracks/42CeaId2XNlxugDvyqHfDf,https://api.spotify.com/v1/audio-analysis/42CeaId2XNlxugDvyqHfDf,229573,4
0.851,0.478,7,-6.369,1,0.0385,0.0166,0.0000105,0.245,0.583,109.981,audio_features,5YOqfElMeshCt5oRk4yAgx,spotify:track:5YOqfElMeshCt5oRk4yAgx,https://api.spotify.com/v1/tracks/5YOqfElMeshCt5oRk4yAgx,https://api.spotify.com/v1/audio-analysis/5YOqfElMeshCt5oRk4yAgx,201768,4
0.848,0.481,7,-6.404,1,0.0381,0.0186,0.00000962,0.25,0.581,109.971,audio_features,1i0icYLUfMDAOGaTTN5aBu,spotify:track:1i0icYLUfMDAOGaTTN5aBu,https://api.spotify.com/v1/tracks/1i0icYLUfMDAOGaTTN5aBu,https://api.spotify.com/v1/audio-analysis/1i0icYLUfMDAOGaTTN5aBu,201768,4
0.704,0.633,11,-6.923,0,0.241,0.0214,0,0.29,0.863,144.021,audio_features,3m660poUr1chesgkkjQM7P,spotify:track:3m660poUr1chesgkkjQM7P,https://api.spotify.com/v1/tracks/3m660poUr1chesgkkjQM7P,https://api.spotify.com/v1/audio-analysis/3m660poUr1chesgkkjQM7P,203760,4
0.705,0.623,11,-6.921,0,0.239,0.0217,0,0.281,0.863,144.021,audio_features,43RG7aUiRDmfc8q2vQfiFc,spotify:track:43RG7aUiRDmfc8q2vQfiFc,https://api.spotify.com/v1/tracks/43RG7aUiRDmfc8q2vQfiFc,https://api.spotify.com/v1/audio-analysis/43RG7aUiRDmfc8q2vQfiFc,203760,4
0.795,0.488,6,-10.349,1,0.192,0.2,0.00364,0.133,0.528,107.734,audio_features,2mNbgyi0gori4b1rFSPgIb,spotify:track:2mNbgyi0gori4b1rFSPgIb,https://api.spotify.com/v1/tracks/2mNbgyi0gori4b1rFSPgIb,https://api.spotify.com/v1/audio-analysis/2mNbgyi0gori4b1rFSPgIb,197236,4
0.621,0.574,1,-5.325,0,0.0555,0.00289,0.0000304,0.128,0.537,104.344,audio_features,1wC93sZRGcTgKLN2UWRSwW,spotify:track:1wC93sZRGcTgKLN2UWRSwW,https://api.spotify.com/v1/tracks/1wC93sZRGcTgKLN2UWRSwW,https://api.spotify.com/v1/audio-analysis/1wC93sZRGcTgKLN2UWRSwW,221874,4
0.762,0.437,10,-5.581,1,0.0568,0.252,0.00000286,0.0901,0.217,106.965,audio_features,12o6dxWGk29uIAP3OWY0pM,spotify:track:12o6dxWGk29uIAP3OWY0pM,https://api.spotify.com/v1/tracks/12o6dxWGk29uIAP3OWY0pM,https://api.spotify.com/v1/audio-analysis/12o6dxWGk29uIAP3OWY0pM,189796,4
0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,audio_features,152lZdxL1OR0ZMW6KquMif,spotify:track:152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,219080,4
0.736,0.795,1,-3.299,0,0.0545,0.498,0.00000121,0.254,0.511,104.066,audio_features,6gpcs5eMhJwax4mIfKDYQk,spotify:track:6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk,230813,4
0.296,0.421,7,-8.891,1,0.0285,0.214,0,0.232,0.335,83.425,audio_features,05X6aMCQR09E6smUmw9qms,spotify:track:05X6aMCQR09E6smUmw9qms,https://api.spotify.com/v1/tracks/05X6aMCQR09E6smUmw9qms,https://api.spotify.com/v1/audio-analysis/05X6aMCQR09E6smUmw9qms,261627,5
0.541,0.909,9,-3.101,1,0.0358,0.128,0,0.128,0.962,203.862,audio_features,2ISl1zekPsc26sUQpVt8UB,spotify:track:2ISl1zekPsc26sUQpVt8UB,https://api.spotify.com/v1/tracks/2ISl1zekPsc26sUQpVt8UB,https://api.spotify.com/v1/audio-analysis/2ISl1zekPsc26sUQpVt8UB,220160,4
0.803,0.857,5,-5.09,0,0.0626,0.234,0.00202,0.59,0.691,136.012,audio_features,2axf5shPhjS8qdaGr5MWaS,spotify:track:2axf5shPhjS8qdaGr5MWaS,https://api.spotify.com/v1/tracks/2axf5shPhjS8qdaGr5MWaS,https://api.spotify.com/v1/audio-analysis/2axf5shPhjS8qdaGr5MWaS,147023,4
0.598,0.788,6,-6.534,0,0.203,0.546,0.000625,0.1,0.685,103.497,audio_features,0tW4YbVJ0z6CeQjYBFd09V,spotify:track:0tW4YbVJ0z6CeQjYBFd09V,https://api.spotify.com/v1/tracks/0tW4YbVJ0z6CeQjYBFd09V,https://api.spotify.com/v1/audio-analysis/0tW4YbVJ0z6CeQjYBFd09V,188932,4
0.741,0.706,0,-6.763,1,0.137,0.25,0,0.0648,0.582,82.032,audio_features,637yH6Qs3wXdgjPjO7QGdr,spotify:track:637yH6Qs3wXdgjPjO7QGdr,https://api.spotify.com/v1/tracks/637yH6Qs3wXdgjPjO7QGdr,https://api.spotify.com/v1/audio-analysis/637yH6Qs3wXdgjPjO7QGdr,197114,4
0.646,0.481,8,-6.315,1,0.276,0.274,0.0000148,0.302,0.108,78.384,audio_features,2O2WokTrPztBCAuuJKyCA2,spotify:track:2O2WokTrPztBCAuuJKyCA2,https://api.spotify.com/v1/tracks/2O2WokTrPztBCAuuJKyCA2,https://api.spotify.com/v1/audio-analysis/2O2WokTrPztBCAuuJKyCA2,188957,4
0.691,0.793,1,-5.154,1,0.184,0.00211,0,0.0668,0.428,119.562,audio_features,1nP69R7Nc3yIbiN6EUNyZi,spotify:track:1nP69R7Nc3yIbiN6EUNyZi,https://api.spotify.com/v1/tracks/1nP69R7Nc3yIbiN6EUNyZi,https://api.spotify.com/v1/audio-analysis/1nP69R7Nc3yIbiN6EUNyZi,187270,5
0.623,0.789,6,-6.534,0,0.195,0.54,0.000656,0.1,0.683,103.364,audio_features,4m973PBeKbRIMCdLypmPWz,spotify:track:4m973PBeKbRIMCdLypmPWz,https://api.spotify.com/v1/tracks/4m973PBeKbRIMCdLypmPWz,https://api.spotify.com/v1/audio-analysis/4m973PBeKbRIMCdLypmPWz,188932,4
0.578,0.676,8,-5.478,1,0.033,0.114,0,0.255,0.524,149.965,audio_features,0SvD6EdetxVtXei2JhkV4B,spotify:track:0SvD6EdetxVtXei2JhkV4B,https://api.spotify.com/v1/tracks/0SvD6EdetxVtXei2JhkV4B,https://api.spotify.com/v1/audio-analysis/0SvD6EdetxVtXei2JhkV4B,231933,4
0.547,0.881,4,-5.994,0,0.31,0.111,0,0.386,0.44,86.628,audio_features,7CbkW1lLxOM5D6YWTnzknv,spotify:track:7CbkW1lLxOM5D6YWTnzknv,https://api.spotify.com/v1/tracks/7CbkW1lLxOM5D6YWTnzknv,https://api.spotify.com/v1/audio-analysis/7CbkW1lLxOM5D6YWTnzknv,166486,4
0.727,0.757,8,-5.785,1,0.14,0.294,0,0.115,0.647,150.002,audio_features,34IY2117PizF4NoRPoMth6,spotify:track:34IY2117PizF4NoRPoMth6,https://api.spotify.com/v1/tracks/34IY2117PizF4NoRPoMth6,https://api.spotify.com/v1/audio-analysis/34IY2117PizF4NoRPoMth6,210990,3
0.777,0.546,1,-7.075,1,0.221,0.0087,0,0.113,0.155,125.984,audio_features,5iHTJQAyosPC8H498A0Lh5,spotify:track:5iHTJQAyosPC8H498A0Lh5,https://api.spotify.com/v1/tracks/5iHTJQAyosPC8H498A0Lh5,https://api.spotify.com/v1/audio-analysis/5iHTJQAyosPC8H498A0Lh5,228814,4
0.442,0.885,9,-4.908,1,0.336,0.201,0,0.27,0.651,84.936,audio_features,5fBLHMccZTRyCxFI17YjQB,spotify:track:5fBLHMccZTRyCxFI17YjQB,https://api.spotify.com/v1/tracks/5fBLHMccZTRyCxFI17YjQB,https://api.spotify.com/v1/audio-analysis/5fBLHMccZTRyCxFI17YjQB,238777,4
